winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Negamax,Negamax,5,horizontal,True,True,3,"[0.521, 1.3711, 1.825]",1.24,"[3021, 8055, 11243]",7439.67

Negamax,Negamax,7,vertical,True,True,4,"[4.1383, 4.5594, 9.5551, 15.1859]",8.36,"[23007, 26425, 52410, 86392]",47058.5

Negamax,Negamax,5,vertical,True,True,5,"[13.0919, 41.7777, 56.5401]",37.14,"[70393, 229424, 316701]",205506.0

Negamax,Negamax,5,vertical,True,True,6,"[48.6269, 167.0177, 228.897]",148.18,"[251810, 894029, 1279916]",808585.0

Greedy,Negamax,4,horizontal,True,True,1,"[0.007, 0.009]",0.01,"[19, 37]",28.0

Negamax,Negamax,13,vertical,True,True,2,"[0.055, 0.112, 0.1364, 0.158, 0.187, 0.213, 0.134]",0.14,"[305, 624, 762, 893, 1029, 1178, 750]",791.57

Negamax,Greedy,8,lru,True,True,3,"[0.86, 1.549, 2.6115, 2.1973]",1.8,"[4978, 9127, 14811, 12887]",10450.75

Negamax,Greedy,10,lru,True,True,4,"[2.2348, 9.1189, 18.9019, 21.7954, 10.4882]",12.51,"[13518, 49764, 104965, 122061, 62330]",70527.6

Negamax,Greedy,12,vertical,True,True,5,"[10.1567, 36.0167, 70.4394, 72.6839, 60.9927, 25.9423]",46.04,"[57619, 190917, 383051, 412801, 351614, 178155]",262359.5
Negamax,Negamax,3,horizontal,True,True,6,"[82.3842, 144.2128]",113.3,"[447959, 800708]",624333.5
Negamax,Negamax,3,vertical,True,True,1,"[0.008, 0.012]",0.01,"[37, 55]",46.0
Negamax,Negamax,11,lrd,True,True,2,"[0.053, 0.129, 0.114, 0.11, 0.2591, 0.153]",0.14,"[288, 689, 648, 645, 1441, 875]",764.33
Negamax,Negamax,11,horizontal,True,True,3,"[0.435, 0.976, 2.106, 1.9827, 2.6556, 1.2128]",1.56,"[2418, 5471, 11947, 11429, 15646, 8053]",9160.67
Negamax,Greedy,8,vertical,True,True,4,"[2.2621, 8.0552, 13.5583, 13.1064]",9.25,"[13555, 44081, 76278, 75540]",52363.5
Negamax,Negamax,9,horizontal,True,True,5,"[7.3251, 25.1564, 68.7078, 70.9628, 49.3697]",44.3,"[38768, 135215, 378224, 404590, 295618]",250483.0
Negamax,Greedy,6,vertical,True,True,6,"[88.8305, 111.5014, 147.7341]",116.02,"[470837, 598005, 825268]",631370.0
Negamax,Negamax,9,vertical,True,True,1,"[0.008, 0.009, 0.008, 0.012, 0.016]",0.01,"[37, 37, 37, 55, 73]",47.8
Negamax,Greedy,8,vertical,True,True,2,"[0.091, 0.2292, 0.193, 0.182]",0.17,"[509, 1290, 1074, 1039]",978.0
Negamax,Negamax,11,lru,True,True,3,"[0.7115, 0.8872, 2.1576, 2.2476, 1.777, 1.4322]",1.54,"[4027, 5094, 12135, 13173, 10820, 8928]",9029.5
Negamax,Greedy,8,vertical,True,True,4,"[6.3428, 7.9774, 14.8875, 12.9852]",10.55,"[35692, 44002, 83906, 75540]",59785.0
Negamax,Greedy,6,vertical,True,True,5,"[40.2408, 81.9269, 152.5458]",91.57,"[224235, 458966, 851457]",511552.67
Negamax,Greedy,8,vertical,True,True,6,"[107.1934, 269.4125, 425.2597, 194.3106]",249.04,"[569319, 1483025, 2401026, 1187826]",1410299.0
Negamax,Negamax,9,vertical,True,True,1,"[0.006, 0.005, 0.009, 0.011, 0.016]",0.01,"[19, 19, 37, 55, 73]",40.6
Negamax,Greedy,10,vertical,True,True,2,"[0.058, 0.126, 0.188, 0.13, 0.122]",0.12,"[352, 708, 1054, 763, 725]",720.4
Negamax,Negamax,3,horizontal,True,True,3,"[0.448, 1.1203]",0.78,"[2677, 6775]",4726.0
Negamax,Negamax,13,vertical,True,True,4,"[5.0774, 7.9865, 13.1767, 11.0819, 10.8458, 5.2821, 3.9111]",8.19,"[28578, 44416, 74792, 64097, 64289, 32192, 25383]",47678.14
Negamax,Negamax,11,vertical,True,True,5,"[28.5039, 89.3985, 59.2493, 83.0709, 57.14, 27.9113]",57.55,"[159410, 513165, 324078, 472587, 344304, 173296]",331140.0
Negamax,Greedy,6,vertical,True,True,6,"[70.0049, 211.9462, 3374.3587]",1218.77,"[384788, 1128659, 3415482]",1642976.33
Negamax,Negamax,9,vertical,True,True,1,"[0.004, 0.005, 0.008, 0.011, 0.015]",0.01,"[19, 19, 37, 55, 73]",40.6
Negamax,Negamax,3,horizontal,True,True,2,"[0.0854, 0.1328]",0.11,"[471, 782]",626.5
Negamax,Greedy,14,lru,True,True,3,"[0.7621, 1.2282, 2.5816, 4.2358, 3.9872, 2.6138, 0.6267]",2.29,"[4366, 6909, 14656, 24277, 22720, 15106, 3836]",13124.29
Negamax,Greedy,6,vertical,True,True,4,"[5.1094, 7.8474, 15.0517]",9.34,"[29809, 43824, 86255]",53296.0
Negamax,Negamax,11,lru,True,True,5,"[12.2114, 15.5711, 42.5196, 62.7392, 41.1412, 56.5504]",38.46,"[70140, 81251, 228629, 352948, 245747, 348592]",221217.83
Negamax,Greedy,12,vertical,True,True,6,"[35.8105, 140.1329, 367.5022, 190.546, 191.4522, 77.6662]",167.19,"[202778, 716467, 1951328, 1060986, 1105575, 480249]",919563.83
Negamax,Negamax,7,vertical,True,True,1,"[0.005, 0.006, 0.012, 0.012]",0.01,"[19, 19, 55, 55]",37.0
Negamax,Negamax,11,lru,True,True,2,"[0.085, 0.147, 0.1622, 0.1935, 0.233, 0.16]",0.16,"[468, 835, 909, 1083, 1278, 900]",912.17
Negamax,Negamax,9,vertical,True,True,3,"[0.4493, 0.867, 1.4886, 2.4255, 2.0477]",1.46,"[2533, 4984, 8295, 13649, 11658]",8223.8
Negamax,Negamax,7,horizontal,True,True,4,"[4.3012, 11.5872, 12.3933, 7.1428]",8.86,"[23587, 63633, 68691, 39810]",48930.25
Negamax,Negamax,3,horizontal,True,True,5,"[11.0469, 27.5913]",19.32,"[63382, 161918]",112650.0
Negamax,Negamax,7,vertical,True,True,6,"[93.3803, 170.4114, 287.7175, 169.9326]",180.36,"[506747, 929829, 1647072, 1019525]",1025793.25
Greedy,Greedy,3,vertical,True,True,1,[0.013],0.01,[55],55.0
Negamax,Negamax,3,horizontal,True,True,2,"[0.078, 0.128]",0.1,"[430, 727]",578.5
Negamax,Negamax,7,vertical,True,True,3,"[0.4533, 0.862, 1.4722, 2.2136]",1.25,"[2523, 4898, 8244, 12864]",7132.25
Negamax,Negamax,3,horizontal,True,True,4,"[2.3657, 6.9463]",4.66,"[13345, 40296]",26820.5
Negamax,Negamax,7,vertical,True,True,5,"[12.4356, 25.1557, 62.2986, 62.0219]",40.48,"[67819, 134561, 346358, 356241]",226244.75
Negamax,Negamax,11,lru,True,True,6,"[44.4099, 118.2903, 346.5777, 269.9798, 237.1935, 149.0166]",194.24,"[239009, 620493, 1872762, 1469293, 1345412, 875583]",1070425.33
Negamax,Negamax,9,vertical,True,True,1,"[0.006, 0.006, 0.0091, 0.012, 0.015]",0.01,"[19, 19, 37, 55, 73]",40.6
Negamax,Greedy,8,horizontal,True,True,2,"[0.084, 0.119, 0.143, 0.155]",0.13,"[474, 672, 805, 873]",706.0
Negamax,Greedy,8,vertical,True,True,3,"[0.424, 1.2942, 2.8676, 3.7616]",2.09,"[2507, 7309, 16156, 21331]",11825.75
Negamax,Negamax,13,vertical,True,True,4,"[2.4816, 7.9742, 13.151, 11.0784, 10.8492, 5.2874, 3.934]",7.82,"[13597, 44416, 74792, 64097, 64289, 32192, 25383]",45538.0
Negamax,Greedy,12,lru,True,True,5,"[10.271, 35.8025, 82.9204, 62.5063, 64.6495, 33.8235]",48.33,"[57888, 190025, 451625, 355274, 367789, 207158]",271626.5
Negamax,Greedy,8,vertical,True,True,6,"[107.5051, 269.7896, 426.0937, 194.5031]",249.47,"[569319, 1483025, 2401026, 1187826]",1410299.0
Greedy,Negamax,4,horizontal,True,True,1,"[0.005, 0.013]",0.01,"[19, 37]",28.0
Negamax,Negamax,5,vertical,True,True,2,"[0.0638, 0.1039, 0.12]",0.1,"[363, 589, 670]",540.67
Negamax,Greedy,4,horizontal,True,True,3,"[0.84, 1.5818]",1.21,"[4906, 9511]",7208.5
Negamax,Greedy,10,lru,True,True,4,"[2.2336, 9.1462, 18.8936, 21.5177, 10.4045]",12.44,"[13518, 49764, 104965, 122061, 62330]",70527.6
Negamax,Greedy,8,vertical,True,True,5,"[10.0962, 36.885, 66.5567, 47.5034]",40.26,"[57325, 196995, 367252, 284325]",226474.25
Negamax,Greedy,4,horizontal,True,True,6,"[141.8691, 258.7845]",200.33,"[770287, 1447263]",1108775.0
Greedy,Greedy,3,vertical,True,True,1,[0.012],0.01,[55],55.0
Negamax,Negamax,11,lrd,True,True,2,"[0.067, 0.1247, 0.1148, 0.11, 0.259, 0.154]",0.14,"[287, 689, 648, 645, 1441, 875]",764.17
Negamax,Negamax,11,vertical,True,True,3,"[0.417, 0.71, 1.2777, 2.3393, 2.3028, 1.7995]",1.47,"[2449, 3942, 7188, 13529, 13786, 11247]",8690.17
Negamax,Negamax,13,vertical,True,True,4,"[2.4642, 7.9782, 13.1955, 11.0794, 10.8323, 5.306, 3.9367]",7.83,"[13597, 44416, 74792, 64097, 64289, 32192, 25383]",45538.0
Negamax,Greedy,6,vertical,True,True,5,"[16.7723, 41.0229, 64.8403]",40.88,"[89223, 225492, 369026]",227913.67
Negamax,Greedy,8,lrd,True,True,6,"[36.0136, 141.3932, 271.9448, 184.1099]",158.37,"[208333, 690856, 1492069, 1103768]",873756.5
Negamax,Negamax,7,vertical,True,True,1,"[0.0094, 0.008, 0.0126, 0.017]",0.01,"[37, 37, 55, 55]",46.0
Negamax,Negamax,9,vertical,True,True,2,"[0.054, 0.075, 0.128, 0.167, 0.267]",0.14,"[297, 419, 712, 916, 1500]",768.8
Negamax,Greedy,4,horizontal,True,True,3,"[0.776, 1.5872]",1.18,"[4526, 9404]",6965.0
Negamax,Greedy,10,lru,True,True,4,"[2.4045, 9.1602, 18.8737, 21.5202, 10.434]",12.48,"[14238, 49764, 104965, 122061, 62330]",70671.6
Negamax,Negamax,9,vertical,True,True,5,"[21.2024, 50.4498, 70.0745, 131.2336, 83.2635]",71.24,"[115141, 273937, 394899, 765907, 490972]",408171.2
Negamax,Negamax,11,horizontal,True,True,6,"[40.3789, 52.6981, 194.6919, 261.5289, 220.5422, 87.0752]",142.82,"[229818, 266629, 1017561, 1417130, 1237956, 543721]",785469.17
Greedy,Greedy,9,horizontal,True,True,1,"[0.009, 0.008, 0.011, 0.013]",0.01,"[37, 37, 55, 55]",46.0
Negamax,Greedy,8,lrd,True,True,2,"[0.076, 0.114, 0.191, 0.159]",0.14,"[440, 637, 1058, 897]",758.0
Greedy,Negamax,10,lrd,True,True,3,"[0.5549, 0.973, 1.9518, 3.2653, 2.5979]",1.87,"[3241, 5481, 11117, 18832, 15161]",10766.4
Negamax,Greedy,10,lrd,True,True,4,"[8.2778, 8.54, 18.7579, 13.6149, 9.519]",11.74,"[47509, 46777, 104473, 78194, 57225]",66835.6
Negamax,Negamax,7,vertical,True,True,5,"[7.2658, 25.0801, 62.212, 61.839]",39.1,"[38529, 134561, 346358, 356241]",218922.25
Negamax,Negamax,7,vertical,True,True,1,"[0.011, 0.008, 0.011, 0.015]",0.01,"[37, 37, 55, 73]",50.5
Negamax,Negamax,13,lrd,True,True,2,"[0.092, 0.113, 0.148, 0.147, 0.136, 0.24, 0.128]",0.14,"[512, 642, 835, 833, 752, 1335, 739]",806.86
Negamax,Negamax,5,vertical,True,True,3,"[1.7975, 1.128, 1.8811]",1.6,"[10205, 6384, 10691]",9093.33
Negamax,Greedy,8,vertical,True,True,4,"[6.476, 7.6276, 14.8261, 13.0011]",10.48,"[36215, 42293, 83906, 75540]",59488.5
Negamax,Greedy,12,vertical,True,True,3,"[0.6612, 1.238, 1.9465, 1.796, 2.2253, 1.3321]",1.53,"[3884, 6990, 11010, 10309, 12693, 8225]",8851.83
